1,163144.3833402848
2,162069.8502398308
3,185973.41127678286
4,210498.79488522233
5,171639.34733222052
6,157469.64790198253
7,163859.50963685045
8,195352.94586009323
9,107886.78375180985
10,205377.05732827308
11,119056.82294048544
12,112256.33239030186
13,172887.60261643387
14,133558.65136706212
15,369038.75780527445
16,248150.9161538009
17,327628.34258604434
18,323753.0792001671
19,413787.8418004125
20,285354.7725001874
21,221876.65675739048
22,191697.428005471
23,191931.3220297997
24,186329.0584127591
25,215335.7295794693
26,339270.9485893672
27,250605.44686827366
28,198478.69633793575
29,246851.58484413323
30,211119.0325090288
31,100906.52400809713
32,173751.77531345992
33,277747.8807237388
34,274584.3087284971
35,261330.63586562278
36,212414.60018089612
37,182040.96308481693
38,182155.4178115765
39,171042.4700455038
40,187233.64579447114
41,173891.09153802774
42,292686.40093887516
43,236050.21811334963
44,216399.78546068037
45,199464.42854048254
46,238651.44612581842
47,184777.54550003458
48,170757.3525522044
49,145790.13237297547
50,140170.89232119406
51,174348.83251286554
52,166889.59395177022
53,157101.11953143147
54,213815.11622351268
55,156080.70708008145
56,154614.72596358252
57,166507.67042313179
58,216528.65968835412
59,124613.48582441208
60,129298.88366607996
61,175086.44536564976
62,113622.04398473084
63,100138.08423825109
64,110557.56700157886
65,112751.31710716058
66,98212.49654026434
67,137526.3011866907
68,139543.3473040074
69,172524.18211857614
70,120885.29317099461
71,83478.67540360673
72,163152.06909443683
73,120790.70797888318
74,162732.53230878385
75,118698.89094093349
76,63981.08305451181
77,190357.4598787889
78,219662.66559336358
79,135848.3557236198
80,153980.39307337685
81,148017.57487296523
82,207472.13481126365
83,86594.85734005098
84,119948.67459870316
85,134925.36923045747
86,141005.73361246777
87,140566.65308452817
88,115149.53937254613
89,140881.56920339866
90,124534.400495696
91,149982.93313051108
92,151769.1406174812
93,131905.06248743937
94,154294.21800556558
95,108491.77304052119
96,107042.81264856341
97,108875.83879740594
98,115704.87823060993
99,142395.92358590756
100,139669.5491300756
101,124295.02524637186
102,106875.2902010713
103,159093.6879182423
104,145954.69106632064
105,205074.42349729303
106,84630.68216336123
107,204795.1511951954
108,101599.27936522593
109,136619.24929230125
110,122711.01115235058
111,130133.25124257803
112,224318.20053155092
113,144692.71292202105
114,215173.3320390093
115,228671.28373938508
116,198996.32978728716
117,138162.02168341738
118,129954.68317276868
119,190671.7757810444
120,134188.86014507688
121,121321.53159100958
122,278306.03096535814
123,236323.08392017975
124,159899.2389582249
125,48993.870015652734
126,98154.7662132337
127,131566.59311271808
128,98292.25437243306
129,137731.07775050006
130,85241.77279632795
131,112579.72525572614
132,123262.99094401649
133,146604.43930213293
134,123063.85301900166
135,219419.06218785793
136,185735.36970789463
137,190680.0422312586
138,198226.4516092015
139,206784.63097745203
140,33808.309749990935
141,118008.65071201522
142,68785.2173583943
143,285139.4168699798
144,252901.21252270113
145,173241.2551581835
146,212494.6503763675
147,219542.69207311014
148,198181.210760687
149,143357.80338856915
150,144860.42150463874
151,221429.84992765833
152,156981.11647271272
153,114572.38613466988
154,86960.48983655323
155,86960.48983655323
156,99845.06929702079
157,112177.95824994042
158,133959.44258725166
159,197805.47579379322
160,138949.21911907732
161,135032.13051356003
162,247427.6340785327
163,208664.37208853837
164,117410.51511969231
165,172429.94597920345
166,174448.4340007106
167,272702.19780741446
168,176037.43796819472
169,344476.03483109025
170,204916.43569028575
171,242120.33321986743
172,172918.27646963787
173,185677.68810502975
174,175298.41118043743
175,168353.05322161352
176,175483.97642067494
177,217591.04776173818
178,182987.94061478262
179,256712.01504533796
180,179872.70006393618
181,236454.46763493563
182,239362.9292334969
183,234722.00461280742
184,173460.22830709675
185,148779.84258792724
186,167675.65211053425
187,143261.23026419058
188,121556.87556799024
189,106548.09865419054
190,110888.61668963963
191,119726.02813820983
192,119391.42553934758
193,165071.1303898258
194,157833.93307587574
195,161736.15804883884
196,165740.3355875502
197,171234.4637008619
198,133893.25396592438
199,141385.21324541292
200,390967.1049639889
201,373346.76934648806
202,361743.44240431685
203,422283.3201277832
204,340621.96641965525
205,308622.9710634978
206,353766.8639016367
207,341053.8223102776
208,314943.9012152216
209,345222.38391884847
210,236780.376461969
211,383035.1686997105
212,276292.3092278192
213,251466.19233868457
214,194226.05541208538
215,190358.74290785159
216,208043.99860479205
217,408834.5558583293
218,351196.2610524503
219,339528.01324187557
220,307471.6719125457
221,302747.7682639201
222,210264.07675438223
223,198574.83880158805
224,187628.98848197167
225,197289.02873111132
226,186443.51313951868
227,210540.99064852204
228,208059.76926999365
229,200825.79493137088
230,191290.91591309407
231,299190.87365524925
232,186329.0584127591
233,167196.73059068085
234,166708.53123432957
235,263414.8222743708
236,166594.07650757
237,302698.4299107528
238,280865.3780906558
239,234503.0516748418
240,258254.4801292813
241,259006.31076363183
242,255204.0152145772
243,259117.93653064268
244,270710.4995885461
245,395098.6937047158
246,258801.73375683778
247,211713.9755657568
248,259652.28244305402
249,226105.94671880663
250,290288.10884583136
251,257317.38643135468
252,254309.9519701167
253,221385.49783934583
254,210049.78396821406
255,201966.83625653211
256,195905.63629563118
257,149694.52221521863
258,219192.1466975772
259,243983.56381474028
260,193342.85817823734
261,133210.409858134
262,153149.2106684373
263,227613.6314822446
264,234537.7684355717
265,197264.4061158977
266,187387.8149037948
267,199854.62122766592
268,157853.90936805832
269,166336.55819377466
270,125710.13061085495
271,116748.44627177878
272,104533.07200903574
273,113290.36394366878
274,133419.00820853398
275,108437.50153488328
276,277196.2393693668
277,216919.50936745782
278,305781.7983627756
279,222598.53631555766
280,189453.1384515398
281,187233.64579447114
282,195537.6007072723
283,264710.6604781655
284,235997.73449967802
285,241146.09789503098
286,215364.91223269713
287,233231.59060983453
288,149191.8389001952
289,146600.39460517233
290,233442.6330537548
291,102631.98961960804
292,171113.52346073324
293,212393.95443821396
294,160995.43410064443
295,105433.21449493396
296,103863.86681131134
297,144306.7119993848
298,159974.0602944328
299,165853.3127930985
300,149583.21083398245
301,177741.34548906307
302,186568.86379494227
303,109665.11026983254
304,202392.6333803439
305,169493.16868592612
306,196161.33908409707
307,133402.40166006633
308,177420.08404278103
309,147473.97803239664
310,127997.59029224457
311,152870.48843489587
312,114637.07649627188
313,182084.27775032423
314,130128.16089816182
315,121175.07575764565
316,82650.68529955333
317,140992.12480615196
318,100743.73310739058
319,175597.59899547708
320,125841.23191044689
321,71750.98180727486
322,145900.03218016925
323,90812.17305941426
324,134373.06131505675
325,188617.771366216
326,186488.30251010496
327,21780.074620064
328,114149.91429768642
329,54268.565253648674
330,236771.54119579925
331,156789.6876791981
332,135893.49521808478
333,162019.35521740315
334,134329.9386501728
335,115629.66286090412
336,138786.63678355992
337,116693.00100570661
338,91704.62457006681
339,113056.53295598144
340,118858.39104558027
341,163804.3053123114
342,178259.07597492263
343,139983.93757979467
344,131875.27058461471
345,151811.96524563537
346,171958.219517848
347,131370.5681312558
348,113999.01116851286
349,143002.51904868463
350,81386.81626894663
351,108857.54222430894
352,125225.72317879926
353,93028.49633093155
354,26696.248268691357
355,91081.4730332233
356,137325.69465745124
357,183250.1197542816
358,153766.54244638514
359,58789.8506013538
360,132838.38267448603
361,175109.59714285168
362,33976.596120390575
363,153087.57698657934
364,124487.28115015663
365,100850.50434433063
366,109923.17202642991
367,133360.3707732414
368,159679.49368689395
369,161651.75927927473
370,172435.5733831753
371,148068.23878636456
372,157163.89932148834
373,145058.8762430565
374,161590.8876419071
375,158396.75467440533
376,78721.33353686519
377,132520.93433051906
378,65682.41983100085
379,117577.0088462052
380,123459.77992592263
381,95901.68061674444
382,120522.50973290065
383,135468.10934102384
384,140827.98883859417
385,150003.3767218046
386,164982.61658070632
387,6706.159837577725
388,109110.01781906257
389,118403.68042597221
390,162852.2203852377
391,118924.41753724264
392,142700.19270602218
393,184561.4361238851
394,175409.7468509496
395,224535.77248392545
396,150385.32712093194
397,170511.7397035322
398,134347.23884695047
399,163014.1959859013
400,133199.15945467795
401,315469.926770226
402,315469.926770226
403,315469.926770226
404,338290.3248562758
405,339432.0241106603
406,242049.63286045275
407,301576.20267882396
408,202872.28906480374
409,226134.15447764425
410,287836.09767769824
411,183170.7547882921
412,226147.72658905084
413,121037.0554722239
414,191920.2518116976
415,182964.28516905254
416,212427.08623085648
417,216065.18286181812
418,113419.28614511772
419,126489.86276690837
420,236533.54501616408
421,256651.6243228882
422,214093.73919463798
423,223633.36410802382
424,229152.51834183116
425,299026.3599370468
426,209263.37261971482
427,251148.33388204663
428,180238.83128979
429,110446.44217840862
430,148618.80349263467
431,91544.55253570923
432,131901.69561158738
433,147915.0076756099
434,145526.30282581528
435,118324.80855228484
436,114674.9324934918
437,124253.83088688715
438,163640.96086896444
439,137947.84260761773
440,147020.23087168764
441,134616.36968385894
442,218592.1452138673
443,120634.95960642304
444,177190.6766727803
445,129728.80363439512
446,187981.45741292543
447,137364.1017283483
448,161837.10585089598
449,148642.99936446093
450,185918.48722772207
451,278563.44582169724
452,180273.2833490359
453,60420.52847247897
454,307276.3202736714
455,21260.823582904297
456,261954.42189040768
457,127177.04782815825
458,159451.58941604279
459,172683.098078095
460,370258.72167408315
461,333556.6839599974
462,211211.96561269346
463,205161.9953389056
464,231107.31982593774
465,358285.24124434276
466,129405.42074734601
467,154069.94772133254
468,103156.44578329148
469,129992.31792388565
470,123519.71186610847
471,139962.23226791876
472,166892.50060027267
473,173932.61363936064
474,160812.813256043
475,174152.76151146332
476,174931.63030131895
477,179252.2771677879
478,290386.2368807881
479,210498.79488522233
480,175799.2546965304
481,187113.9258463378
482,213734.15656443057
483,340238.9214095593
484,350290.52238241036
485,175820.7272675353
486,326138.33330593293
487,168415.53889936837
488,241733.07253363973
489,184876.22081915184
490,254463.48313890875
491,234180.3280199851
492,164426.28202802816
493,204956.64751196408
494,139400.81731154828
495,301548.6374514891
496,173842.86512004992
497,278392.9495149859
498,165964.50735353853
499,99352.86218306283
500,120094.47226040112
501,119726.02813820983
502,119391.42553934758
503,121607.60137561848
504,161066.95285111433
505,158458.76633881882
506,294638.0452708871
507,371033.71031958435
508,356202.8422036014
509,386129.9104958434
510,417589.6263778304
511,354360.90308837465
512,271696.9949628939
513,334965.24758315564
514,412463.2155813159
515,249070.02087124542
516,346141.5802884429
517,355181.1199369327
518,305668.08388340694
519,208107.1689682434
520,345161.58778353257
521,219908.7124434089
522,219908.7124434089
523,207690.3057333395
524,225310.58203710627
525,231471.53001087124
526,197673.2934418812
527,189460.74939457804
528,213947.26678679022
529,228204.03999174002
530,208043.99860479205
531,213583.71262372145
532,194913.33775909443
533,236909.0718075825
534,188044.1832808653
535,257756.3167095621
536,346719.9337895742
537,278182.9537944109
538,282489.08185004117
539,286593.31645482534
540,253368.2984750882
541,280794.18608742766
542,255134.48534002888
543,251635.367047032
544,273129.21302995423
545,222274.7831651204
546,255994.33796953084
547,197809.49114021147
548,199592.2635684755
549,211196.37021417485
550,151407.89324414765
551,193530.23833196925
552,190578.24727676157
553,196657.20981279586
554,207805.27636071376
555,197754.04752011737
556,211285.19445951062
557,110218.14654162177
558,121618.63920529815
559,108808.9464531882
560,105202.27720676025
561,172132.4604019547
562,159744.8292666966
563,248971.56778363942
564,315352.5056398589
565,198591.85131614667
566,169163.79467633076
567,195038.9239481003
568,167579.31956453447
569,264300.5323951746
570,277669.60701248364
571,297596.73875783186
572,258588.76480116183
573,192725.62156137766
574,196513.99851330253
575,221710.2441502004
576,222920.59284231102
577,311233.4903108118
578,212525.50165157323
579,315306.96287857054
580,252958.15395631746
581,209298.0499192468
582,170236.33322470705
583,197451.77688864025
584,208953.22790190286
585,170411.6878957234
586,147473.37292112457
587,136076.98626773804
588,178071.94150987884
589,187714.2156455681
590,91519.19722736825
591,135341.29484982602
592,139487.64240117418
593,71613.8808513612
594,157364.51826915552
595,137287.96234117867
596,114648.13103983446
597,216103.84126541484
598,126398.53663898993
599,154454.66846197972
600,177580.06957357086
601,120938.10310316924
602,111086.85676491889
